time stamp,Node_ID,Temp,Moist
2022-03-17 21:32,4,27.06,58.37
2022-03-17 21:34,7,26.02,38.37
2022-03-17 21:35,3,26.71,42.86
2022-03-17 21:38,1,25.67,61.22
2022-03-17 21:38,6,26.37,38.78
2022-03-17 21:38,12,28.1,36.73
2022-03-17 21:42,5,25.67,39.18
2022-03-17 21:45,11,26.37,43.67
2022-03-17 21:46,8,27.41,41.63
2022-03-17 21:46,10,28.45,46.53
2022-03-17 21:47,9,27.06,44.9
2022-03-17 21:52,4,27.06,58.37
2022-03-17 21:54,7,26.37,38.37
2022-03-17 21:55,3,26.71,42.86
2022-03-17 21:58,1,25.67,60.82
2022-03-17 21:58,6,26.37,38.37
2022-03-17 21:58,12,28.1,36.73
2022-03-17 22:02,5,25.67,38.78
2022-03-17 22:04,11,26.37,43.67
2022-03-17 22:06,8,27.41,41.63
2022-03-17 22:06,9,27.06,44.9
2022-03-17 22:06,10,28.45,46.53
2022-03-17 22:12,4,27.06,58.37
2022-03-17 22:14,7,26.37,38.37
2022-03-17 22:15,3,26.71,42.86
2022-03-17 22:17,1,25.67,60.82
2022-03-17 22:18,6,26.37,38.78
2022-03-17 22:18,12,27.76,36.73
2022-03-17 22:22,5,25.67,38.78
2022-03-17 22:24,11,26.37,43.67
2022-03-17 22:26,8,27.06,41.63
2022-03-17 22:26,9,27.06,44.9
2022-03-17 22:26,10,28.1,46.53
2022-03-17 22:32,4,26.71,58.37
2022-03-17 22:34,7,26.37,38.37
2022-03-17 22:35,3,26.71,42.86
2022-03-17 22:37,1,25.67,60.82
2022-03-17 22:37,6,26.37,38.37
2022-03-17 22:38,12,27.76,36.73
2022-03-17 22:42,5,25.67,38.78
2022-03-17 22:44,11,26.02,43.27
2022-03-17 22:46,8,27.06,41.22
2022-03-17 22:46,9,27.06,44.49
2022-03-17 22:46,10,28.1,46.53
2022-03-17 22:51,4,26.71,58.37
2022-03-17 22:54,7,26.02,38.37
2022-03-17 22:55,3,26.71,42.86
2022-03-17 22:57,1,25.67,60.82
2022-03-17 22:57,6,26.37,38.37
2022-03-17 22:58,12,27.76,36.33
2022-03-17 23:02,5,25.67,38.78
2022-03-17 23:04,11,26.02,43.27
2022-03-17 23:05,10,28.1,46.53
2022-03-17 23:06,8,27.06,41.63
2022-03-17 23:06,9,26.71,44.49
2022-03-17 23:11,4,26.71,57.96
2022-03-17 23:14,7,26.02,38.37
2022-03-17 23:15,3,26.37,42.86
2022-03-17 23:17,1,25.67,60.82
2022-03-17 23:17,6,26.37,38.37
2022-03-17 23:18,12,27.41,36.33
2022-03-17 23:21,5,25.67,38.78
2022-03-17 23:24,11,26.02,43.27
2022-03-17 23:25,10,27.76,46.12
2022-03-17 23:26,8,27.06,41.63
2022-03-17 23:26,9,26.71,44.49
2022-03-17 23:31,4,26.71,57.96
2022-03-17 23:34,7,26.02,38.37
2022-03-17 23:35,3,26.37,42.86
2022-03-17 23:37,1,25.67,60.82
2022-03-17 23:37,6,26.37,38.37
2022-03-17 23:38,12,27.41,36.33
2022-03-17 23:41,5,25.67,38.78
2022-03-17 23:44,11,26.02,43.27
2022-03-17 23:45,10,27.76,46.12
2022-03-17 23:46,8,26.71,41.63
2022-03-17 23:46,9,26.71,44.49
2022-03-17 23:51,4,26.71,58.37
2022-03-17 23:54,7,26.02,38.37
2022-03-17 23:55,3,26.37,42.86
2022-03-17 23:57,1,25.67,60.82
2022-03-17 23:57,6,26.02,38.78
2022-03-17 23:57,12,27.41,36.33
2022-03-18 00:01,5,25.67,38.78
2022-03-18 00:04,11,26.02,43.27
2022-03-18 00:05,10,27.41,46.53
2022-03-18 00:06,9,26.71,44.49
2022-03-18 00:11,4,26.37,58.37
2022-03-18 00:14,7,26.02,38.37
2022-03-18 00:15,3,26.37,42.86
2022-03-18 00:17,1,25.67,60.82
2022-03-18 00:17,6,26.02,38.78
2022-03-18 00:17,12,27.06,36.33
2022-03-18 00:21,5,25.67,38.78
2022-03-18 00:24,11,26.02,43.27
2022-03-18 00:25,8,26.71,41.22
2022-03-18 00:25,10,27.41,46.53
2022-03-18 00:26,9,26.37,44.49
2022-03-18 00:31,4,26.37,58.37
2022-03-18 00:33,7,26.02,38.37
2022-03-18 00:35,3,26.02,42.86
2022-03-18 00:37,1,25.33,60.82
2022-03-18 00:37,6,26.02,38.78
2022-03-18 00:37,12,27.06,36.33
2022-03-18 00:41,5,25.33,38.78
2022-03-18 00:44,11,25.67,43.27
2022-03-18 00:45,8,26.71,41.63
2022-03-18 00:45,10,27.41,46.53
2022-03-18 00:46,9,26.37,44.49
2022-03-18 00:51,4,26.37,58.37
2022-03-18 00:53,7,26.02,38.37
2022-03-18 00:54,3,26.02,42.86
2022-03-18 00:57,1,25.33,60.82
2022-03-18 00:57,6,26.02,38.78
2022-03-18 00:57,12,27.06,36.33
2022-03-18 01:01,5,25.33,38.78
2022-03-18 01:04,11,25.67,43.67
2022-03-18 01:05,8,26.37,41.63
2022-03-18 01:05,9,26.37,44.49
2022-03-18 01:05,10,27.06,46.53
2022-03-18 01:11,4,26.37,57.96
2022-03-18 01:13,7,26.02,38.37
2022-03-18 01:14,3,26.02,42.86
2022-03-18 01:17,1,25.33,60.82
2022-03-18 01:17,12,26.71,36.33
2022-03-18 01:21,5,25.33,38.78
2022-03-18 01:23,11,25.67,43.27
2022-03-18 01:25,8,26.37,41.63
2022-03-18 01:25,9,26.37,44.49
2022-03-18 01:25,10,27.06,46.53
2022-03-18 01:31,4,26.37,57.96
2022-03-18 01:33,7,25.67,38.37
2022-03-18 01:34,3,26.02,42.86
2022-03-18 01:36,1,25.33,60.82
2022-03-18 01:37,6,25.67,38.78
2022-03-18 01:37,12,26.71,36.33
2022-03-18 01:41,5,25.33,38.78
2022-03-18 01:43,11,25.67,43.27
2022-03-18 01:45,8,26.37,41.63
2022-03-18 01:45,9,26.37,44.49
2022-03-18 01:45,10,27.06,46.53
2022-03-18 01:51,4,26.02,57.96
2022-03-18 01:53,7,25.67,38.37
2022-03-18 01:54,3,26.02,42.86
2022-03-18 01:56,1,25.33,60.82
2022-03-18 01:57,6,25.67,38.78
2022-03-18 01:57,12,26.71,36.33
2022-03-18 02:01,5,25.33,38.78
2022-03-18 02:03,11,25.67,43.27
2022-03-18 02:05,9,26.02,44.08
2022-03-18 02:05,10,26.71,46.53
2022-03-18 02:11,4,26.02,58.37
2022-03-18 02:13,7,25.67,38.37
2022-03-18 02:14,3,26.02,42.86
2022-03-18 02:16,1,25.33,60.82
2022-03-18 02:17,6,25.67,38.78
2022-03-18 02:17,12,26.71,36.33
2022-03-18 02:21,5,24.98,38.78
2022-03-18 02:23,11,25.67,43.27
2022-03-18 02:25,8,26.37,41.22
2022-03-18 02:25,9,26.02,44.49
2022-03-18 02:25,10,26.71,46.53
2022-03-18 02:31,4,26.02,57.96
2022-03-18 02:33,7,25.67,38.37
2022-03-18 02:34,3,25.67,42.86
2022-03-18 02:36,1,25.33,60.82
2022-03-18 02:36,6,25.67,38.78
2022-03-18 02:37,12,26.37,36.33
2022-03-18 02:40,5,24.98,39.18
2022-03-18 02:43,11,25.33,43.27
2022-03-18 02:45,8,26.02,41.63
2022-03-18 02:45,9,26.02,44.49
2022-03-18 02:50,4,26.02,58.37
2022-03-18 02:53,7,25.67,38.37
2022-03-18 02:54,3,25.67,42.86
2022-03-18 02:56,1,25.33,60.82
2022-03-18 02:56,6,25.67,38.78
2022-03-18 02:57,12,26.37,36.33
2022-03-18 03:00,5,24.98,38.78
2022-03-18 03:03,11,25.33,43.27
2022-03-18 03:05,8,26.02,41.63
2022-03-18 03:05,9,26.02,44.08
2022-03-18 03:05,10,26.37,46.53
2022-03-18 03:10,4,26.02,57.96
2022-03-18 03:13,7,25.67,38.37
2022-03-18 03:14,3,25.67,42.86
2022-03-18 03:16,1,24.98,60.41
2022-03-18 03:17,12,26.37,36.33
2022-03-18 03:20,5,24.98,38.78
2022-03-18 03:23,11,25.33,43.27
2022-03-18 03:24,10,26.37,46.53
2022-03-18 03:25,9,25.67,44.08
2022-03-18 03:30,4,25.67,58.37
2022-03-18 03:33,7,25.67,38.37
2022-03-18 03:34,3,25.67,42.86
2022-03-18 03:36,1,24.98,60.82
2022-03-18 03:36,6,25.33,38.78
2022-03-18 03:36,12,26.02,36.33
2022-03-18 03:40,5,24.98,39.18
2022-03-18 03:43,11,25.33,43.67
2022-03-18 03:44,10,26.37,46.53
2022-03-18 03:45,8,26.02,41.63
2022-03-18 03:45,9,25.67,44.08
2022-03-18 03:50,4,25.67,57.96
2022-03-18 03:53,7,25.33,38.78
2022-03-18 03:54,3,25.67,43.27
2022-03-18 03:56,1,24.98,60.82
2022-03-18 03:56,6,25.33,39.18
2022-03-18 03:56,12,26.02,36.73
2022-03-18 04:00,5,24.98,38.78
2022-03-18 04:03,11,25.33,43.67
2022-03-18 04:04,8,25.67,41.63
2022-03-18 04:04,10,26.37,46.53
2022-03-18 04:05,9,25.67,44.49
2022-03-18 04:10,4,25.67,57.96
2022-03-18 04:12,7,25.33,38.78
2022-03-18 04:14,3,25.67,43.27
2022-03-18 04:16,1,24.98,60.82
2022-03-18 04:16,6,25.33,39.18
2022-03-18 04:16,12,26.02,36.33
2022-03-18 04:20,5,24.98,39.18
2022-03-18 04:23,11,25.33,43.67
2022-03-18 04:24,8,25.67,41.63
2022-03-18 04:24,10,26.02,46.53
2022-03-18 04:25,9,25.67,44.49
2022-03-18 04:30,4,25.67,57.96
2022-03-18 04:32,7,25.33,38.78
2022-03-18 04:35,1,24.98,60.41
2022-03-18 04:36,6,25.33,38.78
2022-03-18 04:36,12,26.02,36.73
2022-03-18 04:40,5,24.63,39.18
2022-03-18 04:43,11,25.33,43.27
2022-03-18 04:44,8,25.67,41.63
2022-03-18 04:44,9,25.67,44.49
2022-03-18 04:44,10,26.02,46.53
2022-03-18 04:50,4,25.67,57.96
2022-03-18 04:52,7,25.33,38.37
2022-03-18 04:53,3,25.33,42.86
2022-03-18 04:55,1,24.98,60.41
2022-03-18 04:56,6,25.33,39.18
2022-03-18 04:56,12,26.02,37.14
2022-03-18 05:00,5,24.63,39.18
2022-03-18 05:02,11,25.33,43.67
2022-03-18 05:04,9,25.67,44.49
2022-03-18 05:04,10,26.02,46.53
2022-03-18 05:10,4,25.67,57.96
2022-03-18 05:12,7,25.33,38.37
2022-03-18 05:13,3,25.33,42.86
2022-03-18 05:15,1,24.98,60.41
2022-03-18 05:16,6,25.33,39.18
2022-03-18 05:16,12,26.02,36.73
2022-03-18 05:20,5,24.63,39.18
2022-03-18 05:22,11,25.33,43.67
2022-03-18 05:24,8,25.67,41.63
2022-03-18 05:24,9,25.67,44.49
2022-03-18 05:24,10,26.02,46.53
2022-03-18 05:30,4,25.67,57.96
2022-03-18 05:32,7,25.33,38.37
2022-03-18 05:33,3,25.33,42.86
2022-03-18 05:35,1,24.98,60.82
2022-03-18 05:36,6,25.33,39.18
2022-03-18 05:36,12,25.67,36.73
2022-03-18 05:40,5,24.63,39.18
2022-03-18 05:42,11,24.98,43.67
2022-03-18 05:44,8,25.67,41.63
2022-03-18 05:44,9,25.33,44.49
2022-03-18 05:44,10,26.02,46.53
2022-03-18 05:50,4,25.67,58.37
2022-03-18 05:52,7,25.33,38.78
2022-03-18 05:53,3,25.33,42.86
2022-03-18 05:55,1,24.98,60.41
2022-03-18 05:56,6,25.33,39.18
2022-03-18 05:56,12,25.67,36.73
2022-03-18 06:00,5,24.63,39.18
2022-03-18 06:02,11,24.98,43.67
2022-03-18 06:04,9,25.33,44.49
2022-03-18 06:04,10,26.02,46.53
2022-03-18 06:10,4,25.67,58.37
2022-03-18 06:12,7,25.33,38.78
2022-03-18 06:13,3,25.33,43.27
2022-03-18 06:15,1,24.98,60.41
2022-03-18 06:16,6,24.98,39.18
2022-03-18 06:16,12,25.67,36.73
2022-03-18 06:19,5,24.63,39.59
2022-03-18 06:22,11,24.98,43.67
2022-03-18 06:24,8,25.67,41.63
2022-03-18 06:24,9,25.33,44.08
2022-03-18 06:24,10,25.67,46.53
2022-03-18 06:29,4,25.33,57.96
2022-03-18 06:32,7,25.33,38.37
2022-03-18 06:33,3,25.33,42.86
2022-03-18 06:35,1,24.98,60.41
2022-03-18 06:36,6,24.98,39.18
2022-03-18 06:36,12,25.67,36.73
2022-03-18 06:39,5,24.63,39.18
2022-03-18 06:42,11,24.98,43.67
2022-03-18 06:44,8,25.67,41.63
2022-03-18 06:44,10,25.67,46.53
2022-03-18 06:49,4,25.33,57.96
2022-03-18 06:52,7,25.33,38.37
2022-03-18 06:53,3,25.33,42.86
2022-03-18 06:55,1,24.98,60.41
2022-03-18 06:55,6,24.98,39.18
2022-03-18 06:56,12,25.67,36.73
2022-03-18 06:59,5,24.63,39.18
2022-03-18 07:02,11,24.98,43.67
2022-03-18 07:04,8,25.33,41.63
2022-03-18 07:04,9,25.33,44.08
2022-03-18 07:09,4,25.33,57.96
2022-03-18 07:12,7,24.98,38.37
2022-03-18 07:13,3,25.33,43.27
2022-03-18 07:15,1,24.98,60.41
2022-03-18 07:15,6,24.98,39.18
2022-03-18 07:19,5,24.63,39.18
2022-03-18 07:22,11,24.98,43.67
2022-03-18 07:24,8,25.33,41.63
2022-03-18 07:24,9,25.33,44.08
2022-03-18 07:24,10,25.67,46.53
2022-03-18 07:29,4,25.33,57.96
2022-03-18 07:31,7,24.98,38.37
2022-03-18 07:33,3,25.33,43.27
2022-03-18 07:34,1,24.98,60.41
2022-03-18 07:35,6,24.98,39.18
2022-03-18 07:35,12,25.67,36.33
2022-03-18 07:39,5,24.63,39.18
2022-03-18 07:44,8,25.33,41.63
2022-03-18 07:44,9,25.33,44.08
2022-03-18 07:44,10,25.67,46.53
2022-03-18 07:49,4,25.33,57.96
2022-03-18 07:51,7,24.98,37.96
2022-03-18 07:53,3,25.33,42.86
2022-03-18 07:54,1,24.98,60.41
2022-03-18 07:55,6,24.98,39.18
2022-03-18 07:55,12,25.67,36.73
2022-03-18 07:59,5,24.63,39.18
2022-03-18 08:02,11,24.98,43.67
2022-03-18 08:03,8,25.33,41.63
2022-03-18 08:03,9,25.33,44.08
2022-03-18 08:03,10,25.67,46.53
2022-03-18 08:09,4,25.33,57.96
2022-03-18 08:11,7,24.98,38.37
2022-03-18 08:13,3,25.33,43.27
2022-03-18 08:14,1,24.98,60.41
2022-03-18 08:15,6,24.98,39.18
2022-03-18 08:15,12,25.67,36.73
2022-03-18 08:19,5,24.63,39.18
2022-03-18 08:22,11,24.98,43.67
2022-03-18 08:23,9,25.33,44.49
2022-03-18 08:23,10,25.67,46.53
2022-03-18 08:29,4,25.33,57.96
2022-03-18 08:31,7,24.98,38.37
2022-03-18 08:32,3,25.33,43.27
2022-03-18 08:34,1,24.63,60.41
2022-03-18 08:35,6,24.98,39.18
2022-03-18 08:35,12,25.33,36.73
2022-03-18 08:39,5,24.63,39.18
2022-03-18 08:41,11,24.98,43.67
2022-03-18 08:43,8,25.33,41.63
2022-03-18 08:43,9,25.33,44.08
2022-03-18 08:43,10,25.33,46.53
2022-03-18 08:49,4,25.33,57.96
2022-03-18 08:51,7,24.98,38.37
2022-03-18 08:52,3,25.33,42.86
2022-03-18 08:54,1,24.63,60.41
2022-03-18 08:55,6,24.98,39.59
2022-03-18 08:55,12,25.33,36.33
2022-03-18 08:59,5,24.63,39.18
2022-03-18 09:01,11,24.98,43.67
2022-03-18 09:03,8,25.33,41.63
2022-03-18 09:03,9,25.33,44.49
2022-03-18 09:09,4,25.33,57.96
2022-03-18 09:11,7,24.98,38.37
2022-03-18 09:12,3,25.33,43.27
2022-03-18 09:14,1,24.63,60.41
2022-03-18 09:15,6,24.98,39.18
2022-03-18 09:15,12,25.33,36.33
2022-03-18 09:19,5,24.63,39.18
2022-03-18 09:21,11,24.98,43.67
2022-03-18 09:23,8,25.33,41.63
2022-03-18 09:23,9,25.33,44.49
2022-03-18 09:23,10,25.33,46.53
2022-03-18 09:29,4,25.33,57.96
2022-03-18 09:31,7,24.98,38.37
2022-03-18 09:32,3,25.33,42.86
2022-03-18 09:34,1,24.63,60.41
2022-03-18 09:35,6,24.98,39.18
2022-03-18 09:35,12,25.33,36.73
2022-03-18 09:39,5,24.63,39.18
2022-03-18 09:41,11,24.98,43.67
2022-03-18 09:43,8,25.33,42.04
2022-03-18 09:43,9,25.33,44.08
2022-03-18 09:43,10,25.33,46.53
2022-03-18 09:49,4,25.33,57.96
2022-03-18 09:51,7,24.98,38.37
2022-03-18 09:52,3,25.33,42.86
2022-03-18 09:54,1,24.63,60.41
2022-03-18 09:55,6,24.98,39.18
2022-03-18 09:55,12,25.33,36.33
2022-03-18 09:58,5,24.29,39.18
2022-03-18 10:01,11,24.98,43.67
2022-03-18 10:03,8,25.33,41.63
2022-03-18 10:03,9,25.33,44.08
2022-03-18 10:03,10,25.33,46.53
2022-03-18 10:09,4,25.33,57.96
2022-03-18 10:11,7,24.98,38.37
2022-03-18 10:12,3,25.33,42.86
2022-03-18 10:14,1,24.63,60.41
2022-03-18 10:15,6,24.98,39.18
2022-03-18 10:15,12,25.33,36.33
2022-03-18 10:18,5,24.29,39.18
2022-03-18 10:21,11,24.98,43.67
2022-03-18 10:23,8,25.33,41.63
2022-03-18 10:23,9,25.33,44.08
2022-03-18 10:23,10,25.33,46.53
2022-03-18 10:28,4,25.33,57.96
2022-03-18 10:31,7,24.98,38.37
2022-03-18 10:32,3,25.33,43.27
2022-03-18 10:34,1,24.63,60.41
2022-03-18 10:35,6,24.98,39.18
2022-03-18 10:38,5,24.29,39.18
2022-03-18 10:41,11,24.98,43.67
2022-03-18 10:43,8,25.33,41.63
2022-03-18 10:43,9,25.33,44.49
2022-03-18 10:43,10,25.33,46.53
2022-03-18 10:48,4,25.33,57.96
2022-03-18 10:52,3,25.33,43.27
2022-03-18 10:54,1,24.63,60.41
2022-03-18 10:54,12,25.33,36.33
2022-03-18 10:55,6,24.98,39.18
2022-03-18 10:58,5,24.29,39.18
2022-03-18 11:01,11,24.98,43.67
2022-03-18 11:03,9,25.33,44.49
2022-03-18 11:03,10,25.33,46.53
2022-03-18 11:08,4,25.33,57.96
2022-03-18 11:10,7,24.98,38.37
2022-03-18 11:12,3,25.33,42.86
2022-03-18 11:13,1,24.63,60.41
2022-03-18 11:14,12,25.33,36.73
2022-03-18 11:15,6,24.98,39.18
2022-03-18 11:18,5,24.29,39.18
2022-03-18 11:21,11,24.98,43.67
2022-03-18 11:23,9,25.33,44.49
2022-03-18 11:28,4,25.33,57.96
2022-03-18 11:30,7,24.98,38.37
2022-03-18 11:32,3,25.33,43.27
2022-03-18 11:33,1,24.63,60.41
2022-03-18 11:34,6,24.98,39.18
2022-03-18 11:34,12,25.33,36.73
2022-03-18 11:38,5,24.29,39.18
2022-03-18 11:41,11,24.98,43.67
2022-03-18 11:42,9,25.33,44.49
2022-03-18 11:43,8,25.33,41.63
2022-03-18 11:43,10,25.33,46.53
2022-03-18 11:48,4,25.33,57.96
2022-03-18 11:50,7,24.98,38.37
2022-03-18 11:52,3,25.33,42.86
2022-03-18 11:53,1,24.63,60.41
2022-03-18 11:54,6,24.98,39.18
2022-03-18 11:54,12,25.33,36.73
2022-03-18 11:58,5,24.29,39.18
2022-03-18 12:01,11,24.98,43.67
2022-03-18 12:02,9,25.33,44.49
2022-03-18 12:03,8,25.33,41.63
2022-03-18 12:03,10,25.33,46.53
2022-03-18 12:08,4,25.33,57.55
2022-03-18 12:10,7,24.98,38.37
2022-03-18 12:12,3,25.33,43.27
2022-03-18 12:13,1,24.63,60.41
2022-03-18 12:14,6,24.98,39.18
2022-03-18 12:14,12,25.33,36.73
2022-03-18 12:18,5,24.63,39.18
2022-03-18 12:20,11,24.98,43.67
2022-03-18 12:22,9,25.33,44.49
2022-03-18 12:23,8,25.33,41.63
2022-03-18 12:23,10,25.33,46.53
2022-03-18 12:28,4,25.33,57.55
2022-03-18 12:30,7,24.98,38.37
2022-03-18 12:31,3,25.33,43.27
2022-03-18 12:33,1,24.63,60.41
2022-03-18 12:34,6,24.98,39.18
2022-03-18 12:34,12,25.33,36.73
2022-03-18 12:38,5,24.63,39.18
2022-03-18 12:40,11,24.98,43.67
2022-03-18 12:42,8,25.33,42.04
2022-03-18 12:42,9,25.33,44.49
2022-03-18 12:43,10,25.33,46.53
2022-03-18 12:48,4,25.33,57.55
2022-03-18 12:50,7,24.98,38.37
2022-03-18 12:51,3,25.33,43.27
2022-03-18 12:53,1,24.63,60.41
2022-03-18 12:54,6,24.98,39.59
2022-03-18 12:54,12,25.33,36.73
2022-03-18 12:58,5,24.63,39.18
2022-03-18 13:00,11,24.98,43.67
2022-03-18 13:02,8,25.33,41.63
2022-03-18 13:02,9,25.33,44.49
2022-03-18 13:03,10,25.67,46.53
2022-03-18 13:08,4,25.67,57.96
2022-03-18 13:10,7,24.98,38.37
2022-03-18 13:11,3,25.33,43.27
2022-03-18 13:14,6,24.98,39.18
2022-03-18 13:14,12,25.67,36.73
2022-03-18 13:18,5,24.63,39.18
2022-03-18 13:20,11,24.98,43.67
2022-03-18 13:22,8,25.67,41.63
2022-03-18 13:22,9,25.33,44.49
2022-03-18 13:28,4,25.67,57.96
2022-03-18 13:30,7,24.98,38.37
2022-03-18 13:31,3,25.67,43.27
2022-03-18 13:33,1,24.98,60.41
2022-03-18 13:34,6,24.98,39.18
2022-03-18 13:34,12,25.67,36.73
2022-03-18 13:38,5,24.63,39.18
2022-03-18 13:40,11,25.33,43.67
2022-03-18 13:42,9,25.67,44.49
2022-03-18 13:42,10,26.02,46.53
2022-03-18 13:48,4,25.67,57.96
2022-03-18 13:50,7,24.98,38.37
2022-03-18 13:51,3,25.67,43.27
2022-03-18 13:54,6,25.33,39.18
2022-03-18 13:54,12,25.67,36.73
2022-03-18 13:58,5,24.63,39.18
2022-03-18 14:00,11,25.33,43.67
2022-03-18 14:02,8,26.02,41.63
2022-03-18 14:02,9,25.67,44.49
2022-03-18 14:08,4,26.02,57.96
2022-03-18 14:10,7,25.33,37.96
2022-03-18 14:11,3,26.02,43.27
2022-03-18 14:13,1,24.98,60.41
2022-03-18 14:14,6,25.33,39.18
2022-03-18 14:14,12,26.02,36.33
2022-03-18 14:17,5,24.98,38.78
2022-03-18 14:20,11,25.33,43.67
2022-03-18 14:22,8,26.37,41.63
2022-03-18 14:22,9,25.67,44.49
2022-03-18 14:28,4,26.02,57.96
2022-03-18 14:30,7,25.33,37.96
2022-03-18 14:31,3,26.02,43.27
2022-03-18 14:33,1,24.98,60.41
2022-03-18 14:34,6,25.33,39.18
2022-03-18 14:34,12,26.02,36.33
2022-03-18 14:37,5,24.98,39.18
2022-03-18 14:40,11,25.33,43.67
2022-03-18 14:42,8,26.37,41.63
2022-03-18 14:42,9,26.02,44.9
2022-03-18 14:42,10,26.71,46.12
2022-03-18 14:48,4,26.37,57.96
2022-03-18 14:50,7,25.33,37.96
2022-03-18 14:51,3,26.37,43.27
2022-03-18 14:52,1,25.33,60.41
2022-03-18 14:54,6,25.33,38.78
2022-03-18 14:54,12,26.37,36.33
2022-03-18 14:57,5,24.98,38.78
2022-03-18 15:00,11,25.67,43.27
2022-03-18 15:02,8,26.71,41.63
2022-03-18 15:02,9,26.02,44.49
2022-03-18 15:02,10,27.06,46.12
2022-03-18 15:08,4,26.37,57.55
2022-03-18 15:10,7,25.33,37.55
2022-03-18 15:11,3,26.37,43.27
2022-03-18 15:12,1,25.33,60.41
2022-03-18 15:14,6,25.67,38.78
2022-03-18 15:14,12,26.71,36.33
2022-03-18 15:17,5,25.33,38.78
2022-03-18 15:20,11,25.67,43.27
2022-03-18 15:22,8,27.06,41.22
2022-03-18 15:22,9,26.37,44.49
2022-03-18 15:22,10,27.41,46.12
2022-03-18 15:27,4,26.71,57.55
2022-03-18 15:29,7,25.67,37.55
2022-03-18 15:31,3,26.71,43.27
2022-03-18 15:32,1,25.33,60.41
2022-03-18 15:33,12,26.71,36.33
2022-03-18 15:34,6,25.67,38.78
2022-03-18 15:37,5,25.33,38.78
2022-03-18 15:40,11,26.02,43.27
2022-03-18 15:42,8,27.41,41.22
2022-03-18 15:42,9,26.37,44.49
2022-03-18 15:42,10,27.76,46.12
2022-03-18 15:47,4,26.71,57.55
2022-03-18 15:49,7,25.67,37.55
2022-03-18 15:51,3,26.71,42.86
2022-03-18 15:52,1,25.33,60
2022-03-18 15:53,12,27.06,36.33
2022-03-18 15:54,6,25.67,38.78
2022-03-18 15:57,5,25.67,38.78
2022-03-18 16:00,11,26.02,43.27
2022-03-18 16:01,9,26.37,44.49
2022-03-18 16:02,8,27.41,41.22
2022-03-18 16:02,10,28.1,46.12
2022-03-18 16:07,4,26.71,57.14
2022-03-18 16:09,7,25.67,37.55
2022-03-18 16:11,3,27.06,42.86
2022-03-18 16:12,1,25.67,60
2022-03-18 16:13,12,27.06,36.33
2022-03-18 16:14,6,26.02,38.37
2022-03-18 16:17,5,25.67,38.78
2022-03-18 16:20,11,26.02,43.27
2022-03-18 16:21,9,26.71,44.49
2022-03-18 16:22,8,27.41,41.22
2022-03-18 16:22,10,28.1,45.71
2022-03-18 16:29,7,26.02,37.55
2022-03-18 16:31,3,27.06,42.86
2022-03-18 16:32,1,25.67,60
2022-03-18 16:33,12,27.41,36.33
2022-03-18 16:34,6,26.02,38.37
2022-03-18 16:37,5,25.67,38.37
2022-03-18 16:39,11,26.37,43.27
2022-03-18 16:41,9,26.71,44.49
2022-03-18 16:42,8,27.76,41.22
2022-03-18 16:42,10,28.45,45.71
2022-03-18 16:47,4,27.06,57.14
2022-03-18 16:49,7,26.02,37.55
2022-03-18 16:50,3,27.06,42.86
2022-03-18 16:52,1,25.67,60
2022-03-18 16:53,6,26.02,38.37
2022-03-18 16:53,12,27.41,35.92
2022-03-18 16:57,5,26.02,38.37
2022-03-18 16:59,11,26.37,42.86
2022-03-18 17:01,9,27.06,44.08
2022-03-18 17:02,8,27.76,40.82
2022-03-18 17:02,10,28.8,45.71
2022-03-18 17:07,4,27.06,57.14
2022-03-18 17:09,7,26.02,37.14
2022-03-18 17:10,3,27.41,42.86
2022-03-18 17:12,1,26.02,59.59
2022-03-18 17:13,6,26.37,37.96
2022-03-18 17:13,12,27.76,35.92
2022-03-18 17:17,5,26.02,38.37
2022-03-18 17:19,11,26.37,42.86
2022-03-18 17:21,8,27.76,40.82
2022-03-18 17:21,9,27.06,44.08
2022-03-18 17:22,10,28.8,45.71
2022-03-18 17:27,4,27.41,57.55
2022-03-18 17:29,7,26.02,37.55
2022-03-18 17:30,3,27.41,42.86
2022-03-18 17:32,1,26.02,59.59
2022-03-18 17:33,6,26.37,37.96
2022-03-18 17:33,12,27.76,35.92
2022-03-18 17:37,5,26.02,38.37
2022-03-18 17:39,11,26.37,42.86
2022-03-18 17:41,8,28.1,40.82
2022-03-18 17:41,9,27.06,44.08
2022-03-18 17:42,10,28.8,45.71
2022-03-18 17:47,4,27.41,57.55
2022-03-18 17:49,7,26.37,37.14
2022-03-18 17:50,3,27.41,42.86
2022-03-18 17:52,1,26.02,59.59
2022-03-18 17:53,6,26.37,37.96
2022-03-18 17:53,12,27.76,35.92
2022-03-18 17:56,5,26.37,38.37
2022-03-18 17:59,11,26.71,42.86
2022-03-18 18:01,8,28.1,40.82
2022-03-18 18:01,9,27.06,44.08
2022-03-18 18:07,4,27.41,57.55
2022-03-18 18:09,7,26.37,37.14
2022-03-18 18:10,3,27.41,42.86
2022-03-18 18:12,1,26.02,59.59
2022-03-18 18:13,6,26.37,37.96
2022-03-18 18:13,12,28.1,35.92
2022-03-18 18:16,5,26.37,37.96
2022-03-18 18:19,11,26.71,42.86
2022-03-18 18:21,8,28.1,40.82
2022-03-18 18:21,9,27.41,44.08
2022-03-18 18:21,10,29.14,45.71
2022-03-18 18:27,4,27.41,57.55
